OBJECTID_1,Join_Count,TARGET_FID,MA,IDNum,UTM_E,UTM_N,Stream_Ord,Reach,POINT_X,POINT_Y,Albers_X,Albers_Y,OBJECTID,Status2,PopGrp,sampled_X,sampled_Y,OBJECTID_12,ID,FID,MA_1,IDNum_1,Stream_Ord_1,UTM_E_1,UTM_N_1,Reach_1,Field8,SpawningYear,AUC_mi,Strahler,ChildNode,ParentNode,SegmentID,ChildNodeX,ChildNodeY,Population,Length_m,Length_km,join,NodeID,Node_WGSX,Node_WGSY
608,1,608,3-MS,5566.000000000000000,417546.135541000000000,4808321.541539999700000,2.000000000000000,Woodruff Cr,-124.018563462999960,43.423094635000041,-2225520.038809999800000,2600421.314100000100000,,,,-124.018563462999960,43.423094635000041,3467,2357,2356,3-MS,5566,2,417546.135499999970000,4808321.542000000400000,Woodruff Cr,,1998,7.865168666000000,2,830,833,830,-2225540.848999999900000,2600421.314100000100000,Coos,794.558441227000000,0.794558441227000,Coos830,830,-124.009829508000000,43.423885722000001
609,1,609,3-MS,5566.000000000000000,417546.135541000000000,4808321.541539999700000,2.000000000000000,Woodruff Cr,-124.018563462999960,43.423094635000041,-2225520.038809999800000,2600421.314100000100000,,,,-124.018563462999960,43.423094635000041,3468,2357,2356,3-MS,5566,2,417546.135499999970000,4808321.542000000400000,Woodruff Cr,,2007,1.123595524000000,2,830,833,830,-2225540.848999999900000,2600421.314100000100000,Coos,794.558441227000000,0.794558441227000,Coos830,830,-124.009829508000000,43.423885722000001
610,1,610,3-MS,5570.000000000000000,419479.502944000010000,4808315.326860000400000,2.000000000000000,Woodruff Cr,-123.994707688999990,43.423438663000070,-2223669.168289999900000,2599899.633390000100000,,,,-123.994707688999990,43.423438663000070,3469,2358,2357,3-MS,5570,2,419479.502900000020000,4808315.326999999600000,Woodruff Cr,,2000,2.197802134000000,2,872,830,872,-2224820.848999999900000,2600301.314100000100000,Coos,1603.675323680000000,1.603675323680000,Coos872,872,-123.992955279000000,43.421685193999998
611,1,611,3-MS,5570.000000000000000,419479.502944000010000,4808315.326860000400000,2.000000000000000,Woodruff Cr,-123.994707688999990,43.423438663000070,-2223669.168289999900000,2599899.633390000100000,,,,-123.994707688999990,43.423438663000070,3470,2358,2357,3-MS,5570,2,419479.502900000020000,4808315.326999999600000,Woodruff Cr,,2003,4.395604269000000,2,872,830,872,-2224820.848999999900000,2600301.314100000100000,Coos,1603.675323680000000,1.603675323680000,Coos872,872,-123.992955279000000,43.421685193999998
612,1,612,3-MS,5570.000000000000000,419479.502944000010000,4808315.326860000400000,2.000000000000000,Woodruff Cr,-123.994707688999990,43.423438663000070,-2223669.168289999900000,2599899.633390000100000,,,,-123.994707688999990,43.423438663000070,3471,2358,2357,3-MS,5570,2,419479.502900000020000,4808315.326999999600000,Woodruff Cr,,2009,23.076922410000002,2,872,830,872,-2224820.848999999900000,2600301.314100000100000,Coos,1603.675323680000000,1.603675323680000,Coos872,872,-123.992955279000000,43.421685193999998
613,1,613,3-MS,5570.000000000000000,419479.502944000010000,4808315.326860000400000,2.000000000000000,Woodruff Cr,-123.994707688999990,43.423438663000070,-2223669.168289999900000,2599899.633390000100000,,,,-123.994707688999990,43.423438663000070,3472,2358,2357,3-MS,5570,2,419479.502900000020000,4808315.326999999600000,Woodruff Cr,,2012,0.000000000000000,2,872,830,872,-2224820.848999999900000,2600301.314100000100000,Coos,1603.675323680000000,1.603675323680000,Coos872,872,-123.992955279000000,43.421685193999998
614,1,614,3-MS,5570.000000000000000,419479.502944000010000,4808315.326860000400000,2.000000000000000,Woodruff Cr,-123.994707688999990,43.423438663000070,-2223669.168289999900000,2599899.633390000100000,,,,-123.994707688999990,43.423438663000070,3473,2358,2357,3-MS,5570,2,419479.502900000020000,4808315.326999999600000,Woodruff Cr,,2015,3.296703202000000,2,872,830,872,-2224820.848999999900000,2600301.314100000100000,Coos,1603.675323680000000,1.603675323680000,Coos872,872,-123.992955279000000,43.421685193999998
615,1,615,3-MS,5571.000000000000000,418892.768435999980000,4808519.869400000200000,2.000000000000000,Woodruff Cr,-124.002133214999960,43.425010522000036,-2224190.848999999900000,2600241.314100000100000,,,,-124.002133214999960,43.425010522000036,3474,2359,2358,3-MS,5571,2,418892.768400000000000,4808519.868999999900000,Woodruff Cr,,2001,12.087911739999999,2,872,830,872,-2224820.848999999900000,2600301.314100000100000,Coos,1603.675323680000000,1.603675323680000,Coos872,872,-123.992955279000000,43.421685193999998
616,1,616,3-MS,5574.000000000000000,418410.479937999970000,4812839.140320000200000,2.000000000000000,Marlow Cr,-124.008439196999970,43.464063338000074,-2223410.848999999900000,2604560.399929999800000,,,,-124.008439196999970,43.464063338000074,3475,2360,2359,3-MS,5574,2,418410.479899999980000,4812839.139999999700000,Marlow Cr,,1998,11.290322489999999,3,580,596,580,-2223530.848999999900000,2604081.314100000100000,Coos,814.264068712000040,0.814264068712000,Coos580,580,-124.009912662999990,43.465715166000003
617,1,617,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3476,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,1998,0.000000000000000,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
618,1,618,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3477,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,1999,2.702702668000000,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
619,1,619,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3478,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2000,5.405405336000000,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
620,1,620,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3479,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2001,43.243242690000002,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
621,1,621,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3480,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2002,97.297296040000006,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
622,1,622,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3481,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2003,154.054052100000010,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
623,1,623,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3482,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2004,18.918918680000001,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
624,1,624,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3483,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2006,32.432432009999999,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
625,1,625,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3484,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2010,51.351350689999997,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
626,1,626,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3485,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2011,5.405405336000000,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
627,1,627,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3486,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2012,18.918918680000001,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
628,1,628,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3487,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2013,0.000000000000000,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
629,1,629,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3488,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2015,2.702702668000000,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
630,1,630,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3489,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2016,0.000000000000000,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
631,1,631,3-MS,5580.000000000000000,417820.313948999970000,4813372.819810000200000,1.000000000000000,Y Cr,-124.015881360999970,43.468662093000034,-2223835.273039999900000,2605225.738140000000000,,,,-124.015881360999970,43.468662093000034,3490,2361,2360,3-MS,5580,1,417820.313900000010000,4813372.820000000300000,Y Cr,,2017,0.000000000000000,1,513,532,513,-2223770.848999999900000,2605131.314100000100000,Coos,570.624458405000040,0.570624458405000,Coos513,513,-124.020227097000000,43.470336836000001
632,1,632,3-MS,5582.000000000000000,418825.003894000020000,4813781.943860000000000,2.000000000000000,Marlow Cr,-124.003571500999950,43.472440395000035,-2222764.115410000100000,2605341.314100000100000,,,,-124.003571500999950,43.472440395000035,3491,2362,2361,3-MS,5582,2,418825.003900000010000,4813781.944000000100000,Marlow Cr,,2002,245.572991400000010,3,494,523,494,-2222780.848999999900000,2605341.314100000100000,Coos,432.426406870999980,0.432426406871000,Coos494,494,-123.998888132000000,43.473746697000003
633,1,633,3-MS,5583.000000000000000,418563.523018000010000,4813232.104580000000000,2.000000000000000,Marlow Cr,-124.006781198999990,43.467524516000026,-2223170.848999999900000,2604891.314100000100000,,,,-124.006781198999990,43.467524516000026,3492,2363,2362,3-MS,5583,2,418563.522999999990000,4813232.105000000400000,Marlow Cr,,1999,20.046774809999999,3,533,580,533,-2223470.848999999900000,2604771.314100000100000,Coos,439.705627484999980,0.439705627485000,Coos533,533,-124.006176600000000,43.467937794999997
634,1,634,3-MS,5585.000000000000000,420568.939190000000000,4814392.016239999800000,2.000000000000000,Marlow Cr,-123.982212350999990,43.477958018000038,-2220939.307690000200000,2605431.314100000100000,,,,-123.982212350999990,43.477958018000038,3493,2364,2363,3-MS,5585,2,420568.939200000020000,4814392.015999999800000,Marlow Cr,,2001,145.945944099999990,3,501,500,501,-2221280.848999999900000,2605281.314100000100000,Coos,536.984848098000040,0.536984848098000,Coos501,501,-123.981139756000000,43.478754371999997
635,1,635,3-MS,5585.000000000000000,420568.939190000000000,4814392.016239999800000,2.000000000000000,Marlow Cr,-123.982212350999990,43.477958018000038,-2220939.307690000200000,2605431.314100000100000,,,,-123.982212350999990,43.477958018000038,3494,2364,2363,3-MS,5585,2,420568.939200000020000,4814392.015999999800000,Marlow Cr,,2010,68.181818550000003,3,501,500,501,-2221280.848999999900000,2605281.314100000100000,Coos,536.984848098000040,0.536984848098000,Coos501,501,-123.981139756000000,43.478754371999997
636,1,636,3-MS,5586.000000000000000,420033.709923000020000,4814192.972439999700000,2.000000000000000,Marlow Cr,-123.988416532999960,43.476173421000055,-2221475.231670000100000,2605385.696769999800000,,,,-123.988416532999960,43.476173421000055,3495,2365,2364,3-MS,5586,2,420033.709900000020000,4814192.972000000100000,Marlow Cr,,2002,272.072068600000020,3,500,489,500,-2221490.848999999900000,2605401.314100000100000,Coos,259.705627484999980,0.259705627485000,Coos500,500,-123.985730454000010,43.475784013000002
637,1,637,3-MS,5586.000000000000000,420033.709923000020000,4814192.972439999700000,2.000000000000000,Marlow Cr,-123.988416532999960,43.476173421000055,-2221475.231670000100000,2605385.696769999800000,,,,-123.988416532999960,43.476173421000055,3496,2365,2364,3-MS,5586,2,420033.709900000020000,4814192.972000000100000,Marlow Cr,,2011,41.441440909999997,3,500,489,500,-2221490.848999999900000,2605401.314100000100000,Coos,259.705627484999980,0.259705627485000,Coos500,500,-123.985730454000010,43.475784013000002
638,1,638,3-MS,5587.000000000000000,419566.364547999980000,4809665.536100000100000,1.000000000000000,Hodges Cr,-123.993473041999950,43.435890163000067,-2223170.403200000100000,2601200.868300000200000,,,,-123.993473041999950,43.435890163000067,3497,2366,2365,3-MS,5587,1,419566.364500000030000,4809665.536000000300000,Hodges Cr,,2003,41.071428400000002,1,876,748,876,-2223020.848999999900000,2601711.314100000100000,Coos,3347.680733249999800,3.347680733250000,Coos876,876,-123.966146028000000,43.426851986999999
639,1,639,3-MS,5588.000000000000000,423666.312993999980000,4813048.087000000300000,3.000000000000000,Glenn Cr,-123.943566595999980,43.466187856000033,-2218340.848999999900000,2603271.314100000100000,,,,-123.943566595999980,43.466187856000033,3498,2367,2366,3-MS,5588,3,423666.313000000020000,4813048.087000000300000,Glenn Cr,,2001,495.890398000000000,3,638,649,638,-2218550.848999999900000,2603151.314100000100000,Coos,743.969696196999960,0.743969696197000,Coos638,638,-123.941286224000000,43.470055764000001
640,1,640,3-MS,5590.000000000000000,423141.713104000020000,4812481.259069999700000,3.000000000000000,Glenn Cr,-123.949692536999980,43.461137363000034,-2218977.401519999800000,2602874.761580000200000,,,,-123.949692536999980,43.461137363000034,3499,2368,2367,3-MS,5590,3,423141.713099999990000,4812481.258999999600000,Glenn Cr,,1999,13.333333690000000,3,690,685,690,-2219690.848999999900000,2602371.314100000100000,Coos,1220.954544300000000,1.220954544300000,Coos690,690,-123.949357249000000,43.462395174999997
