OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,IDNum,SiteStatus,UTMe,UTMn,POINT_X,POINT_Y,Albers_X,Albers_Y,sampled_X,sampled_Y,Strahler,ChildNode,ParentNode,SegmentID,ChildNodeX,ChildNodeY,Population,Length_m,Length_km,join,NodeID,Node_WGSX,Node_WGSY,OBJECTID_12,FID,IDNum_1,OBJECTID_12_13,SiteStatus_1,UTMe_1,ID,UTMn_1,Year_,CohoPerKilometer
915,1,447,822,6785.000000000000000,Snorkeled,470015.169594999980000,4845995.812549999900000,-123.372310523999940,43.766187326000079,-2164756.418490000100000,2622168.628639999800000,-123.372310523999940,43.766187326000079,2,2143,2141,2143,-2164726.418500000100000,2622198.628599999900000,Lower Umpqua,72.426406871200001,0.072426406871200,Lower Umpqua2143,2143,-123.372669225000000,43.766110941999997,3597,821,6785,822,Snorkeled,470015.169600000020000,822,4845995.813000000100000,2018,32
916,1,447,822,6785.000000000000000,Snorkeled,470015.169594999980000,4845995.812549999900000,-123.372310523999940,43.766187326000079,-2164756.418490000100000,2622168.628639999800000,-123.372310523999940,43.766187326000079,2,2143,2141,2143,-2164726.418500000100000,2622198.628599999900000,Lower Umpqua,72.426406871200001,0.072426406871200,Lower Umpqua2143,2143,-123.372669225000000,43.766110941999997,4362,821,6785,822,Snorkeled,470015.169600000020000,822,4845995.813000000100000,2009,113
917,1,448,823,6786.000000000000000,Snorkeled,468637.683435000010000,4845475.365500000300000,-123.389743902999950,43.761912666000057,-2166232.328670000200000,2622108.628620000100000,-123.389743902999950,43.761912666000057,2,2166,2148,2166,-2166136.418500000100000,2622138.628599999900000,Lower Umpqua,349.705627484999980,0.349705627485000,Lower Umpqua2166,2166,-123.391864826000000,43.760619271000003,4325,822,6786,823,Snorkeled,468637.683399999980000,823,4845475.366000000400000,2004,109
918,1,449,824,6791.000000000000000,Snorkeled,471821.437647000010000,4845721.289930000000000,-123.350749535999970,43.764046207000035,-2163166.418500000100000,2621448.628610000000000,-123.350749535999970,43.764046207000035,3,2264,2182,2264,-2163106.418500000100000,2621868.628599999900000,Lower Umpqua,842.132034355999960,0.842132034356000,Lower Umpqua2264,2264,-123.350551447000000,43.760723175000003,4474,823,6791,824,Snorkeled,471821.437600000000000,824,4845721.290000000000000,2012,132
919,1,449,824,6791.000000000000000,Snorkeled,471821.437647000010000,4845721.289930000000000,-123.350749535999970,43.764046207000035,-2163166.418500000100000,2621448.628610000000000,-123.350749535999970,43.764046207000035,3,2264,2182,2264,-2163106.418500000100000,2621868.628599999900000,Lower Umpqua,842.132034355999960,0.842132034356000,Lower Umpqua2264,2264,-123.350551447000000,43.760723175000003,6055,823,6791,824,Snorkeled,471821.437600000000000,824,4845721.290000000000000,2018,616
920,1,449,824,6791.000000000000000,Snorkeled,471821.437647000010000,4845721.289930000000000,-123.350749535999970,43.764046207000035,-2163166.418500000100000,2621448.628610000000000,-123.350749535999970,43.764046207000035,3,2264,2182,2264,-2163106.418500000100000,2621868.628599999900000,Lower Umpqua,842.132034355999960,0.842132034356000,Lower Umpqua2264,2264,-123.350551447000000,43.760723175000003,6156,823,6791,824,Snorkeled,471821.437600000000000,824,4845721.290000000000000,2009,678
921,1,450,825,6810.000000000000000,Snorkeled,419946.645972000030000,4833788.649400000500000,-123.992672186999980,43.652610864000053,-2216086.418500000100000,2624328.628599999900000,-123.992672186999980,43.652610864000053,3,1917,1853,1917,-2216086.418500000100000,2624808.628599999900000,Lower Umpqua,584.558441227000000,0.584558441227000,Lower Umpqua1917,1917,-123.992563757000000,43.652353599000001,6526,824,6810,825,Snorkeled,419946.646000000010000,825,4833788.649000000200000,2006,1025
922,1,451,826,6831.000000000000000,Snorkeled,425387.266245000010000,4834233.574169999900000,-123.925426623999950,43.657250397000041,-2210767.167719999800000,2623257.879379999800000,-123.925426623999950,43.657250397000041,2,2063,2013,2063,-2210116.418500000100000,2623488.628599999900000,Lower Umpqua,1013.969696200000000,1.013969696200000,Lower Umpqua2063,2063,-123.926999385000000,43.655135889000000,5007,825,6831,826,Snorkeled,425387.266200000010000,826,4834233.574000000000000,2015,236
923,1,451,826,6831.000000000000000,Snorkeled,425387.266245000010000,4834233.574169999900000,-123.925426623999950,43.657250397000041,-2210767.167719999800000,2623257.879379999800000,-123.925426623999950,43.657250397000041,2,2063,2013,2063,-2210116.418500000100000,2623488.628599999900000,Lower Umpqua,1013.969696200000000,1.013969696200000,Lower Umpqua2063,2063,-123.926999385000000,43.655135889000000,5816,825,6831,826,Snorkeled,425387.266200000010000,826,4834233.574000000000000,2012,482
924,1,451,826,6831.000000000000000,Snorkeled,425387.266245000010000,4834233.574169999900000,-123.925426623999950,43.657250397000041,-2210767.167719999800000,2623257.879379999800000,-123.925426623999950,43.657250397000041,2,2063,2013,2063,-2210116.418500000100000,2623488.628599999900000,Lower Umpqua,1013.969696200000000,1.013969696200000,Lower Umpqua2063,2063,-123.926999385000000,43.655135889000000,6004,825,6831,826,Snorkeled,425387.266200000010000,826,4834233.574000000000000,2018,584
925,1,451,826,6831.000000000000000,Snorkeled,425387.266245000010000,4834233.574169999900000,-123.925426623999950,43.657250397000041,-2210767.167719999800000,2623257.879379999800000,-123.925426623999950,43.657250397000041,2,2063,2013,2063,-2210116.418500000100000,2623488.628599999900000,Lower Umpqua,1013.969696200000000,1.013969696200000,Lower Umpqua2063,2063,-123.926999385000000,43.655135889000000,6621,825,6831,826,Snorkeled,425387.266200000010000,826,4834233.574000000000000,2006,1205
926,1,451,826,6831.000000000000000,Snorkeled,425387.266245000010000,4834233.574169999900000,-123.925426623999950,43.657250397000041,-2210767.167719999800000,2623257.879379999800000,-123.925426623999950,43.657250397000041,2,2063,2013,2063,-2210116.418500000100000,2623488.628599999900000,Lower Umpqua,1013.969696200000000,1.013969696200000,Lower Umpqua2063,2063,-123.926999385000000,43.655135889000000,6726,825,6831,826,Snorkeled,425387.266200000010000,826,4834233.574000000000000,2000,1428
927,1,451,826,6831.000000000000000,Snorkeled,425387.266245000010000,4834233.574169999900000,-123.925426623999950,43.657250397000041,-2210767.167719999800000,2623257.879379999800000,-123.925426623999950,43.657250397000041,2,2063,2013,2063,-2210116.418500000100000,2623488.628599999900000,Lower Umpqua,1013.969696200000000,1.013969696200000,Lower Umpqua2063,2063,-123.926999385000000,43.655135889000000,6858,825,6831,826,Snorkeled,425387.266200000010000,826,4834233.574000000000000,2003,2168
928,1,452,827,6841.000000000000000,Snorkeled,431837.742275000030000,4829588.294850000200000,-123.844362278999990,43.616236858000036,-2205856.418450000200000,2616992.992780000000000,-123.844362278999990,43.616236858000036,4,2541,2540,2541,-2205436.418500000100000,2616078.628599999900000,Lower Umpqua,3213.746750429999800,3.213746750430000,Lower Umpqua2541,2541,-123.829804545000000,43.621510456000003,6136,826,6841,827,Snorkeled,431837.742299999980000,827,4829588.294999999900000,2010,663
929,1,453,828,6846.000000000000000,Snorkeled,433604.266443000000000,4829761.712089999600000,-123.822844809999990,43.617985653000062,-2204144.464120000100000,2616680.582979999900000,-123.822844809999990,43.617985653000062,4,2560,2504,2560,-2204026.418500000100000,2617158.628599999900000,Lower Umpqua,2405.512985519999800,2.405512985520000,Lower Umpqua2560,2560,-123.818699149000000,43.609882571000000,2701,827,6846,828,Snorkeled,433604.266400000020000,828,4829761.712000000300000,2016,1
930,1,453,828,6846.000000000000000,Snorkeled,433604.266443000000000,4829761.712089999600000,-123.822844809999990,43.617985653000062,-2204144.464120000100000,2616680.582979999900000,-123.822844809999990,43.617985653000062,4,2560,2504,2560,-2204026.418500000100000,2617158.628599999900000,Lower Umpqua,2405.512985519999800,2.405512985520000,Lower Umpqua2560,2560,-123.818699149000000,43.609882571000000,3481,827,6846,828,Snorkeled,433604.266400000020000,828,4829761.712000000300000,2007,24
931,1,454,829,6857.000000000000000,Snorkeled,438361.763401000000000,4829827.269399999600000,-123.763843381999950,43.618968942000038,-2199572.617350000000000,2615418.628579999800000,-123.763843381999950,43.618968942000038,4,2592,2605,2592,-2200216.418500000100000,2615238.628599999900000,Lower Umpqua,819.411254969999960,0.819411254970000,Lower Umpqua2592,2592,-123.762935369999990,43.619165596000002,357,828,6857,829,Snorkeled,438361.763400000000000,829,4829827.269000000300000,2006,0
932,1,454,829,6857.000000000000000,Snorkeled,438361.763401000000000,4829827.269399999600000,-123.763843381999950,43.618968942000038,-2199572.617350000000000,2615418.628579999800000,-123.763843381999950,43.618968942000038,4,2592,2605,2592,-2200216.418500000100000,2615238.628599999900000,Lower Umpqua,819.411254969999960,0.819411254970000,Lower Umpqua2592,2592,-123.762935369999990,43.619165596000002,358,828,6857,829,Snorkeled,438361.763400000000000,829,4829827.269000000300000,2015,0
933,1,454,829,6857.000000000000000,Snorkeled,438361.763401000000000,4829827.269399999600000,-123.763843381999950,43.618968942000038,-2199572.617350000000000,2615418.628579999800000,-123.763843381999950,43.618968942000038,4,2592,2605,2592,-2200216.418500000100000,2615238.628599999900000,Lower Umpqua,819.411254969999960,0.819411254970000,Lower Umpqua2592,2592,-123.762935369999990,43.619165596000002,359,828,6857,829,Snorkeled,438361.763400000000000,829,4829827.269000000300000,2018,0
934,1,454,829,6857.000000000000000,Snorkeled,438361.763401000000000,4829827.269399999600000,-123.763843381999950,43.618968942000038,-2199572.617350000000000,2615418.628579999800000,-123.763843381999950,43.618968942000038,4,2592,2605,2592,-2200216.418500000100000,2615238.628599999900000,Lower Umpqua,819.411254969999960,0.819411254970000,Lower Umpqua2592,2592,-123.762935369999990,43.619165596000002,2802,828,6857,829,Snorkeled,438361.763400000000000,829,4829827.269000000300000,2012,2
935,1,454,829,6857.000000000000000,Snorkeled,438361.763401000000000,4829827.269399999600000,-123.763843381999950,43.618968942000038,-2199572.617350000000000,2615418.628579999800000,-123.763843381999950,43.618968942000038,4,2592,2605,2592,-2200216.418500000100000,2615238.628599999900000,Lower Umpqua,819.411254969999960,0.819411254970000,Lower Umpqua2592,2592,-123.762935369999990,43.619165596000002,4655,828,6857,829,Snorkeled,438361.763400000000000,829,4829827.269000000300000,2000,160
936,1,455,830,6870.000000000000000,Snorkeled,431851.669707000020000,4828526.334130000300000,-123.844576136999990,43.606509064000079,-2206186.418550000100000,2615958.628599999900000,-123.844576136999990,43.606509064000079,4,2573,2565,2573,-2205646.418500000100000,2615688.628599999900000,Lower Umpqua,1483.675323680000000,1.483675323680000,Lower Umpqua2573,2573,-123.846532325000000,43.601872169000004,360,829,6870,830,Snorkeled,431851.669700000030000,830,4828526.333999999800000,2005,0
937,1,456,831,6886.000000000000000,Snorkeled,435699.394108999990000,4837120.084280000100000,-123.797433821999960,43.684200018000070,-2200058.600370000100000,2623166.446730000000000,-123.797433821999960,43.684200018000070,3,2056,2095,2056,-2200066.418500000100000,2623158.628599999900000,Lower Umpqua,701.543289326000040,0.701543289326000,Lower Umpqua2056,2056,-123.792459075000000,43.688854822000003,3844,830,6886,831,Snorkeled,435699.394099999980000,831,4837120.083999999800000,2005,50
938,1,457,832,6887.000000000000000,Snorkeled,435548.258454000000000,4836247.706450000400000,-123.798883193999980,43.676231601000040,-2200426.418450000200000,2622348.628649999900000,-123.798883193999980,43.676231601000040,3,2163,2162,2163,-2200396.418500000100000,2622048.628599999900000,Lower Umpqua,806.984848098000040,0.806984848098000,Lower Umpqua2163,2163,-123.797564009000000,43.679606084000000,3722,831,6887,832,Snorkeled,435548.258500000000000,832,4836247.706000000200000,2001,40
939,1,457,832,6887.000000000000000,Snorkeled,435548.258454000000000,4836247.706450000400000,-123.798883193999980,43.676231601000040,-2200426.418450000200000,2622348.628649999900000,-123.798883193999980,43.676231601000040,3,2163,2162,2163,-2200396.418500000100000,2622048.628599999900000,Lower Umpqua,806.984848098000040,0.806984848098000,Lower Umpqua2163,2163,-123.797564009000000,43.679606084000000,5372,831,6887,832,Snorkeled,435548.258500000000000,832,4836247.706000000200000,2007,325
940,1,457,832,6887.000000000000000,Snorkeled,435548.258454000000000,4836247.706450000400000,-123.798883193999980,43.676231601000040,-2200426.418450000200000,2622348.628649999900000,-123.798883193999980,43.676231601000040,3,2163,2162,2163,-2200396.418500000100000,2622048.628599999900000,Lower Umpqua,806.984848098000040,0.806984848098000,Lower Umpqua2163,2163,-123.797564009000000,43.679606084000000,5502,831,6887,832,Snorkeled,435548.258500000000000,832,4836247.706000000200000,2004,365
941,1,458,833,6890.000000000000000,Snorkeled,438377.202056000010000,4835135.746380000400000,-123.764053841999950,43.666648300000077,-2198056.418480000000000,2620518.628630000200000,-123.764053841999950,43.666648300000077,2,2323,2384,2323,-2197996.418500000100000,2620188.628599999900000,Lower Umpqua,817.279220614000000,0.817279220614000,Lower Umpqua2323,2323,-123.765310060999990,43.670587619999999,4148,832,6890,833,Snorkeled,438377.202099999990000,833,4835135.746000000300000,2006,83
942,1,459,834,6894.000000000000000,Snorkeled,441264.526460000020000,4836698.916609999700000,-123.728697440999950,43.681004479000080,-2194876.418450000200000,2621235.584600000200000,-123.728697440999950,43.681004479000080,3,2261,2280,2261,-2194876.418500000100000,2621088.628599999900000,Lower Umpqua,180.000000000000000,0.180000000000000,Lower Umpqua2261,2261,-123.728815829000000,43.681288100000003,5061,833,6894,834,Snorkeled,441264.526499999980000,834,4836698.917000000400000,2016,250
943,1,459,834,6894.000000000000000,Snorkeled,441264.526460000020000,4836698.916609999700000,-123.728697440999950,43.681004479000080,-2194876.418450000200000,2621235.584600000200000,-123.728697440999950,43.681004479000080,3,2261,2280,2261,-2194876.418500000100000,2621088.628599999900000,Lower Umpqua,180.000000000000000,0.180000000000000,Lower Umpqua2261,2261,-123.728815829000000,43.681288100000003,5718,833,6894,834,Snorkeled,441264.526499999980000,834,4836698.917000000400000,2013,448
944,1,459,834,6894.000000000000000,Snorkeled,441264.526460000020000,4836698.916609999700000,-123.728697440999950,43.681004479000080,-2194876.418450000200000,2621235.584600000200000,-123.728697440999950,43.681004479000080,3,2261,2280,2261,-2194876.418500000100000,2621088.628599999900000,Lower Umpqua,180.000000000000000,0.180000000000000,Lower Umpqua2261,2261,-123.728815829000000,43.681288100000003,6152,833,6894,834,Snorkeled,441264.526499999980000,834,4836698.917000000400000,2010,676
945,1,459,834,6894.000000000000000,Snorkeled,441264.526460000020000,4836698.916609999700000,-123.728697440999950,43.681004479000080,-2194876.418450000200000,2621235.584600000200000,-123.728697440999950,43.681004479000080,3,2261,2280,2261,-2194876.418500000100000,2621088.628599999900000,Lower Umpqua,180.000000000000000,0.180000000000000,Lower Umpqua2261,2261,-123.728815829000000,43.681288100000003,6547,833,6894,834,Snorkeled,441264.526499999980000,834,4836698.917000000400000,2004,1055
946,1,459,834,6894.000000000000000,Snorkeled,441264.526460000020000,4836698.916609999700000,-123.728697440999950,43.681004479000080,-2194876.418450000200000,2621235.584600000200000,-123.728697440999950,43.681004479000080,3,2261,2280,2261,-2194876.418500000100000,2621088.628599999900000,Lower Umpqua,180.000000000000000,0.180000000000000,Lower Umpqua2261,2261,-123.728815829000000,43.681288100000003,6650,833,6894,834,Snorkeled,441264.526499999980000,834,4836698.917000000400000,2001,1256
947,1,460,835,6903.000000000000000,Snorkeled,446845.431892000020000,4839765.375219999800000,-123.659595976999980,43.708980729000075,-2188666.418500000100000,2622631.869380000000000,-123.659595976999980,43.708980729000075,2,2110,2193,2110,-2188666.418500000100000,2622528.628599999900000,Lower Umpqua,420.000000000000000,0.420000000000000,Lower Umpqua2110,2110,-123.660728599000000,43.711700250000000,361,834,6903,835,Snorkeled,446845.431900000030000,835,4839765.375000000000000,2005,0
